"cd_receita|de_Receita|de_AtualizacaoReceita|dt_MesAno|vl_LancamentoOrc|dt_ano"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|092009|0.00|2009"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|092010|0.00|2010"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|092011|0.00|2011"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|092012|0.00|2012"
"019909902|Correção Monetária do IPVA|Lançamento de receita|102008|621.46|2008"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|102009|0.00|2009"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|102010|0.00|2010"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|102011|0.00|2011"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|102012|0.00|2012"
"019909902|Correção Monetária do IPVA|Lançamento de receita|112008|1957.63|2008"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|112009|10.00|2009"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|112010|0.00|2010"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|112011|0.00|2011"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|112012|10.79|2012"
"019909902|Correção Monetária do IPVA|Lançamento de receita|122008|879.20|2008"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|122009|76.64|2009"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|122010|6.45|2010"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|122011|58.54|2011"
"019909902|CORR. MONET. INCIDENTE OUTROS|Lançamento de receita|122012|451.53|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|012008|98922.80|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|012009|33670.90|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|012010|390521.01|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|012011|386425.78|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|012012|32367.03|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|022008|354597.32|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|022009|259546.72|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|022010|20570.03|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|022011|21221.79|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|022012|26931.29|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|032008|269623.61|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|032009|221145.46|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|032010|265897.82|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|032011|1146688.96|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|032012|37101.01|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|042008|289310.09|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|042009|490170.66|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|042010|586731.67|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|042011|1098279.62|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|042012|2124756.11|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|052008|514289.60|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|052009|237775.13|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|052010|26302.79|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|052011|323452.30|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|052012|37651.35|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|062008|43816.86|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|062009|16472.79|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|062010|449739.88|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|062011|815563.21|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|062012|1805074.60|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|072008|305205.41|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|072009|286870.39|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|072010|1619023.60|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|072011|14133.89|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|072012|266659.12|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|082008|257502.32|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|082009|503307.65|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|082010|582211.84|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|082011|1835016.40|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|082012|1145186.80|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|092008|227869.72|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|092009|387722.06|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|092010|26789.01|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|092011|569170.39|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|092012|352576.75|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|102008|336841.54|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|102009|690206.73|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|102010|26789.01|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|102011|10541.22|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|102012|470624.77|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|112008|2253739.20|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|112009|361887.82|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|112010|22240.61|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|112011|18580.37|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|112012|376286.78|2012"
"019909903|Correção Monetária Incidente de Outros Tributos|Lançamento de receita|122008|262226.16|2008"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|122009|558743.60|2009"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|122010|860327.34|2010"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|122011|1449415.31|2011"
"019909903|CORR. MONET. DIVIDA ATIVA DO I|Lançamento de receita|122012|413187.78|2012"
"019909905|Contribuição / PROPENE|Lançamento de receita|012008|455668.97|2008"
"019909905|Contribuição / PROPENE|Lançamento de receita|022008|692031.92|2008"
"019909905|Contribuição / PROPENE|Lançamento de receita|032008|607388.63|2008"
"019909905|Contribuição / PROPENE|Lançamento de receita|042008|633006.64|2008"
"019909905|Contribuição / PROPENE|Lançamento de receita|052008|708817.64|2008"
"019909905|Contribuição / PROPENE|Estorno de lançamento de receita|062008|3096913.80|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|012008|4358044.09|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|022008|4602005.19|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|032008|4082023.96|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|042008|4228478.78|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|052008|4817988.52|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|062008|4044470.66|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|072008|2931055.90|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|082008|4427019.28|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|092008|4180337.17|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|102008|4267531.03|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|112008|4681717.16|2008"
"019909906|Rec do funo de combate e errad da pobreza|Lançamento de receita|122008|4042074.20|2008"
"019909907|Correção monetaria da divida ativa do IPVA|Lançamento de receita|012008|78.94|2008"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|012009|3.59|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|012010|53.52|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|012011|51.51|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|012012|46.56|2012"
"019909907|Correção monetaria da divida ativa do IPVA|Lançamento de receita|022008|173.18|2008"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|022009|81.00|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|022010|294.84|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|022011|0.00|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|022012|281.59|2012"
"019909907|Correção monetaria da divida ativa do IPVA|Lançamento de receita|032008|1.22|2008"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|032009|223.05|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|032010|129.06|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|032011|44.28|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|032012|0.00|2012"
"019909907|Correção monetaria da divida ativa do IPVA|Lançamento de receita|042008|242.61|2008"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|042009|138.15|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|042010|27.94|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|042011|66.06|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|042012|38.08|2012"
"019909907|Correção monetaria da divida ativa do IPVA|Lançamento de receita|052008|130.76|2008"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|052009|199.93|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|052010|199.45|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|052011|0.00|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|052012|50.48|2012"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|062009|163.70|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|062010|63.33|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|062011|0.00|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|062012|49.09|2012"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|072009|166.16|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|072010|54.45|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|072011|73.44|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|072012|29.95|2012"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|082009|416.83|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|082010|47.34|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|082011|98.31|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|082012|137.15|2012"
"019909907|Correção monetaria da divida ativa do IPVA|Lançamento de receita|092008|3.86|2008"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|092009|240.71|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|092010|26.87|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|092011|11.45|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|092012|31.49|2012"
"019909907|Correção monetaria da divida ativa do IPVA|Lançamento de receita|102008|276.25|2008"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|102009|189.95|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|102010|26.87|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|102011|26.52|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|102012|63.94|2012"
"019909907|Correção monetaria da divida ativa do IPVA|Lançamento de receita|112008|430.17|2008"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|112009|75.26|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|112010|29.77|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|112011|51.82|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|112012|161.71|2012"
"019909907|Correção monetaria da divida ativa do IPVA|Lançamento de receita|122008|127.10|2008"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|122009|46.39|2009"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|122010|92.64|2010"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|122011|208.17|2011"
"019909907|CORR. MONET. DA DIVIDA ATIVA D|Lançamento de receita|122012|33.45|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|012008|182805.87|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|012009|280070.58|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|012010|249618.96|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|012011|272278.88|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|012012|365488.63|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|022008|187800.16|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|022009|157811.30|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|022010|238318.55|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|022011|243205.05|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|022012|279158.86|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|032008|190838.91|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|032009|227002.74|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|032010|294831.07|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|032011|334059.85|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|032012|234591.47|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|042008|174905.58|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|042009|212326.85|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|042010|210233.50|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|042011|208499.22|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|042012|184312.25|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|052008|193483.13|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|052009|178890.38|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|052010|230300.43|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|052011|307808.48|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|052012|281872.46|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|062008|209482.93|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|062009|169276.27|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|062010|347065.17|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|062011|195724.60|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|062012|382342.36|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|072008|185133.11|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|072009|258492.07|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|072010|223338.35|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|072011|340609.65|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|072012|781743.09|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|082008|181992.36|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|082009|203762.55|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|082010|216832.27|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|082011|301923.90|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|082012|269902.30|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|092008|343405.55|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|092009|403887.16|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|092010|222136.65|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|092011|200251.21|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|092012|243793.26|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|102008|168023.93|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|102009|146662.62|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|102010|222136.65|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|102011|144657.94|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|102012|427149.48|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|112008|1483971.14|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|112009|235116.66|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|112010|435037.66|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|112011|240473.92|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|112012|400015.39|2012"
"019909908|CORRECAO MONET. INCIDENTE MU|Lançamento de receita|122008|213774.20|2008"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|122009|280320.63|2009"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|122010|250203.39|2010"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|122011|406400.80|2011"
"019909908|CORR. MONET. INCIDENTE MULTA I|Lançamento de receita|122012|328986.63|2012"
"019909910|CORRECAO MONETARIA DO IPVA|Lançamento de receita|012009|10347.63|2009"
"019909910|CORRECAO MONETARIA DO IPVA|Lançamento de receita|012010|424.14|2010"
"019909910|CORRECAO MONETARIA DO IPVA|Lançamento de receita|012011|33.94|2011"
"019909910|CORRECAO MONETARIA DO IPVA|Lançamento de receita|012013|1436.20|2013"
